user_id,created_at,last_seen_at,email,acquisition_source,subscription_plan,plan_status,device_type,plan_start_date,plan_end_date,gender,age_group,age,campaign_id,utm_source,utm_campaign
usr_3abd04303e34,2024-12-23 09:56:00,2025-07-21 00:58:00,guminsu@example.org,google_cpc,monthly_basic,canceled,web,2024-12-25 09:56:00,2025-01-24 09:56:00,F,20s,21,cmp_001,facebook,spring24
usr_258ec732ebf4,2025-02-27 17:44:00,2025-07-18 06:32:00,ki@example.net,organic,none,none,android,,,F,10s,15,cmp_002,referral,ref_buddy
usr_3fa0c39d9bdf,2024-12-12 05:57:00,2025-07-06 04:11:00,sanghyeon70@example.com,facebook_ads,monthly_basic,active,web,2024-12-14 05:57:00,,F,30s,37,cmp_003,google,sem24
usr_13150f6fade6,2024-12-24 20:01:00,2025-07-13 21:19:00,bagjimin@example.com,referral,monthly_basic,active,web,2025-01-03 20:01:00,,M,10s,10,cmp_002,referral,ref_buddy
usr_867b9a873fdc,2024-12-18 00:47:00,2025-06-18 05:36:00,seunghyeon36@example.net,referral,none,none,ios,,,F,60s,80,cmp_001,facebook,spring24
usr_4a7e56a365f5,2024-12-13 21:51:00,2025-07-02 09:16:00,coeseoyeong@example.com,organic,annual_basic,canceled,web,2024-12-19 21:51:00,2025-01-18 21:51:00,F,30s,34,cmp_002,referral,ref_buddy
usr_37824a009390,2024-12-29 21:39:00,2025-07-20 19:24:00,gimboram@example.com,facebook_ads,annual_pro,active,android,2025-05-26,,F,10s,10,cmp_002,referral,ref_buddy
usr_fdd2eb95a58d,2024-12-28 18:32:00,2025-06-28 07:33:00,seongsu52@example.net,google_cpc,monthly_pro,active,android,2025-04-08,,F,40s,47,cmp_003,google,sem24
usr_ddf8a6d5f7d0,2025-02-13 06:38:00,2025-07-11 08:20:00,jeongung55@example.net,google_cpc,none,none,ios,,,M,30s,30,cmp_002,referral,ref_buddy
usr_d64a71a8a8a0,2025-01-27 16:16:00,2025-07-18 21:45:00,isujin@example.com,organic,monthly_pro,active,android,2025-01-31 16:16:00,,F,30s,33,cmp_002,referral,ref_buddy
usr_a3b2bade209d,2025-01-15 01:16:00,2025-06-26 19:50:00,iminseo@example.org,direct,none,none,web,,,F,60s,118,cmp_002,referral,ref_buddy
usr_4f20790e5dc3,2025-02-08 23:00:00,2025-06-27 12:42:00,ijihyeon@example.org,referral,none,none,android,,,M,10s,16,cmp_001,facebook,spring24
usr_c516dbd97b33,2025-02-11 21:02:00,2025-07-15 18:43:00,zryu@example.com,google_cpc,none,none,ios,,,F,10s,10,cmp_001,facebook,spring24
usr_5f5bbcd45cd5,2024-12-17 20:48:00,2025-06-27 23:05:00,sanghobag@example.net,referral,monthly_basic,active,ios,2024-12-26 20:48:00,,M,30s,32,cmp_002,referral,ref_buddy
usr_8b4999aa6234,2025-02-18 13:24:00,2025-07-08 02:11:00,gimsiu@example.net,organic,none,none,android,,,F,50s,55,cmp_002,referral,ref_buddy
usr_26385749e0db,2025-01-08 08:44:00,2025-07-12 23:46:00,yeongsugim@example.org,google_cpc,annual_basic,canceled,ios,2025-04-08,2025-05-08,M,50s,52,cmp_002,referral,ref_buddy
usr_7c4ad5d8b4d2,2025-01-31 02:06:00,2025-07-13 16:51:00,ugang@example.org,organic,annual_pro,active,android,2025-02-06 02:06:00,,M,40s,40,cmp_001,facebook,spring24
usr_3c76b7d5c57a,2025-01-15 07:49:00,2025-07-02 00:00:00,hhwang@example.com,direct,none,none,web,,,F,40s,45,cmp_002,referral,ref_buddy
usr_f106dbf471ba,2025-02-22 18:38:00,2025-07-12 03:33:00,jihyeonan@example.com,facebook_ads,annual_basic,active,android,2025-03-03 18:38:00,,M,20s,20,cmp_002,referral,ref_buddy
usr_1319d35d2d10,2025-01-01 18:16:00,2025-07-09 23:39:00,agang@example.org,direct,monthly_basic,active,web,2025-01-03 18:16:00,,M,30s,33,cmp_001,facebook,spring24
usr_b4b6ab115704,2024-12-27 07:09:00,2025-07-16 02:35:00,ijimin@example.org,organic,annual_pro,active,ios,2025-01-05 07:09:00,,M,20s,27,cmp_002,referral,ref_buddy
usr_793ca3b44093,2025-02-05 05:52:00,2025-07-20 21:22:00,junhosin@example.org,organic,none,none,ios,,,M,10s,18,cmp_003,google,sem24
usr_964c99846ad0,2025-02-04 02:12:00,2025-06-26 12:53:00,gyeongsu48@example.net,direct,annual_pro,canceled,web,2025-02-06 02:12:00,2025-03-08 02:12:00,M,30s,39,cmp_002,referral,ref_buddy
usr_c094d1fa3ffd,2024-12-16 03:52:00,2025-07-19 09:43:00,geonu06@example.org,direct,annual_pro,active,web,2024-12-18 03:52:00,,M,30s,36,cmp_003,google,sem24
usr_8804fcd6aa08,2025-02-15 21:23:00,2025-07-15 08:52:00,gimseoyun@example.net,google_cpc,annual_pro,active,ios,2025-02-22 21:23:00,,F,20s,26,cmp_002,referral,ref_buddy
usr_bed578d4ed92,2025-01-13 05:19:00,2025-07-11 14:03:00,yeongil22@example.com,google_cpc,annual_basic,active,web,2025-01-23 05:19:00,,F,10s,12,cmp_002,referral,ref_buddy
usr_9501b99bf2e8,2025-02-01 01:14:00,2025-07-03 23:02:00,jihyeon21@example.net,google_cpc,annual_pro,active,ios,2025-02-02 01:14:00,,M,20s,26,cmp_001,facebook,spring24
usr_7c34837cf387,2024-12-06 04:00:00,2025-05-27 13:39:00,migyeonggim@example.org,facebook_ads,annual_basic,canceled,android,2024-12-12 04:00:00,2025-01-11 04:00:00,M,40s,41,cmp_002,referral,ref_buddy
usr_786df828e320,2024-12-04 03:38:00,2025-07-10 14:39:00,knam@example.org,direct,annual_basic,active,web,2024-12-05 03:38:00,,M,10s,18,cmp_003,google,sem24
usr_5890e8c9fcb2,2024-12-21 00:43:00,2025-07-21 07:57:00,qcoe@example.com,organic,annual_pro,active,android,2024-12-26 00:43:00,,F,40s,46,cmp_003,google,sem24
usr_c3093877b57b,2024-12-11 22:30:00,2025-07-10 22:42:00,jinho67@example.net,google_cpc,none,none,android,,,M,20s,24,cmp_001,facebook,spring24
usr_ddd7e4b2ac75,2025-01-29 20:58:00,2025-07-06 07:35:00,nbag@example.org,facebook_ads,none,none,web,,,F,10s,13,cmp_003,google,sem24
usr_8aee965dfa06,2025-02-02 03:41:00,2025-07-16 02:59:00,seonghunsin@example.org,facebook_ads,annual_pro,active,ios,2025-02-10 03:41:00,,F,40s,44,cmp_002,referral,ref_buddy
usr_8da5b725c146,2024-12-05 09:45:00,2025-07-19 07:24:00,uson@example.net,organic,annual_basic,active,android,2024-12-12 09:45:00,,M,40s,43,cmp_001,facebook,spring24
usr_172ab143cb90,2025-02-27 04:47:00,2025-07-21 17:43:00,gwangsui@example.net,organic,monthly_basic,active,web,2025-03-04 04:47:00,,M,40s,46,cmp_002,referral,ref_buddy
usr_9dc73d9495c9,2024-12-13 22:04:00,2025-07-02 17:10:00,omun@example.org,direct,annual_basic,active,ios,2024-12-16 22:04:00,,F,50s,56,cmp_002,referral,ref_buddy
usr_1f972356906e,2024-12-20 20:10:00,2025-07-21 13:50:00,yi@example.org,google_cpc,annual_basic,active,ios,2024-12-26 20:10:00,,M,60s,85,cmp_002,referral,ref_buddy
usr_a419ae0c065b,2024-12-24 19:16:00,2025-06-16 01:58:00,gimyejun@example.net,google_cpc,annual_basic,active,ios,2024-12-25 19:16:00,,F,20s,22,cmp_001,facebook,spring24
usr_0627880f61e7,2025-01-17 21:14:00,2025-07-21 18:58:00,jiagim@example.org,google_cpc,annual_basic,active,ios,2025-01-21 21:14:00,,F,30s,33,cmp_002,referral,ref_buddy
usr_aae242f4d1d8,2025-01-02 16:26:00,2025-06-30 11:25:00,jgim@example.com,google_cpc,monthly_basic,canceled,ios,2025-01-08 16:26:00,2025-02-07 16:26:00,F,50s,50,cmp_003,google,sem24
usr_c00cc17bde88,2024-12-17 14:25:00,2025-07-02 12:59:00,gyang@example.org,direct,annual_basic,active,web,2024-12-22 14:25:00,,M,60s,105,cmp_003,google,sem24
usr_fc37f2f406bf,2025-02-28 12:08:00,2025-06-30 19:58:00,yeongja69@example.net,referral,monthly_basic,active,ios,2025-03-04 12:08:00,,M,50s,51,cmp_003,google,sem24
usr_68afe1dc7537,2025-02-28 12:03:00,2025-07-20 09:17:00,yeweoncoe@example.org,facebook_ads,none,none,web,,,F,60s,77,cmp_001,facebook,spring24
usr_e017c6387077,2025-01-28 06:53:00,2025-06-25 05:35:00,jeongsuni@example.com,facebook_ads,none,none,web,,,M,20s,26,cmp_002,referral,ref_buddy
usr_e718a6640732,2024-12-11 20:21:00,2025-07-06 14:07:00,juweon53@example.org,google_cpc,none,none,android,,,M,40s,42,cmp_003,google,sem24
usr_46a7ef5ea7e1,2025-01-23 21:02:00,2025-07-10 22:16:00,hbag@example.net,organic,none,none,ios,,,F,10s,18,cmp_001,facebook,spring24
usr_5ea61eb4491f,2024-12-03 01:05:00,2025-07-18 01:43:00,ggim@example.org,organic,monthly_pro,active,web,2025-04-30,,M,50s,58,cmp_003,google,sem24
usr_6cbc5dcdc5e5,2025-01-01 06:40:00,2025-05-18 01:50:00,sangho47@example.net,organic,annual_pro,canceled,ios,2025-01-10 06:40:00,2025-02-09 06:40:00,M,50s,53,cmp_003,google,sem24
usr_dd87a236313a,2025-01-27 21:06:00,2025-07-08 14:14:00,obag@example.org,referral,none,none,android,,,M,30s,39,cmp_001,facebook,spring24
usr_4c139205afb2,2025-01-16 08:55:00,2025-07-19 14:12:00,ji@example.com,direct,monthly_pro,active,android,2025-04-01,,F,50s,56,cmp_003,google,sem24
usr_da9cebe2310a,2024-12-16 05:47:00,2025-07-13 19:20:00,gimminsu@example.net,referral,monthly_pro,active,web,2025-04-17,,M,50s,57,cmp_002,referral,ref_buddy
usr_6f928f9cd554,2024-12-07 13:24:00,2025-07-16 13:57:00,yeonghyijeong@example.org,organic,annual_basic,active,ios,2024-12-14 13:24:00,,F,10s,16,cmp_001,facebook,spring24
usr_3c8b22967f87,2024-12-14 10:20:00,2025-07-17 17:17:00,jgang@example.org,organic,annual_basic,active,ios,2024-12-22 10:20:00,,F,60s,96,cmp_001,facebook,spring24
usr_1437aaadfb49,2025-02-05 13:01:00,2025-07-18 01:16:00,gyeongsu38@example.org,direct,monthly_basic,active,android,2025-02-06 13:01:00,,M,10s,17,cmp_002,referral,ref_buddy
usr_d0fd1aa2ebb9,2025-02-01 07:22:00,2025-07-16 23:27:00,ominseo@example.net,direct,annual_pro,active,web,2025-02-06 07:22:00,,M,60s,105,cmp_002,referral,ref_buddy
usr_4b3e297a8c34,2025-02-09 15:26:00,2025-07-21 00:45:00,jieunbag@example.com,google_cpc,annual_basic,active,android,2025-02-18 15:26:00,,M,50s,53,cmp_001,facebook,spring24
usr_4e39985676f5,2025-02-22 01:05:00,2025-06-11 09:30:00,minseogmin@example.com,google_cpc,annual_pro,canceled,android,2025-03-03 01:05:00,2025-04-02 01:05:00,F,60s,98,cmp_002,referral,ref_buddy
usr_3a666185d6ed,2025-02-06 19:53:00,2025-07-20 00:18:00,dsin@example.net,organic,annual_basic,canceled,android,2025-02-09 19:53:00,2025-03-11 19:53:00,M,30s,33,cmp_003,google,sem24
usr_373659eb4558,2025-01-22 15:21:00,2025-07-10 10:55:00,jiyeongson@example.com,facebook_ads,none,none,android,,,F,20s,23,cmp_001,facebook,spring24
usr_55c757f7b2db,2024-12-23 02:12:00,2025-06-26 11:18:00,misug62@example.net,google_cpc,monthly_basic,active,web,2025-01-02 02:12:00,,M,50s,53,cmp_002,referral,ref_buddy
usr_f755b8dcb316,2024-12-13 01:11:00,2025-07-05 23:26:00,ai@example.net,direct,none,none,android,,,M,30s,31,cmp_001,facebook,spring24
usr_c2c0e79192a9,2025-02-01 11:03:00,2025-06-05 07:37:00,sugjagim@example.org,organic,monthly_basic,canceled,web,2025-02-04 11:03:00,2025-03-06 11:03:00,F,30s,31,cmp_001,facebook,spring24
usr_d80327904fb5,2024-12-02 11:22:00,2025-07-12 23:38:00,yeongho93@example.net,google_cpc,monthly_basic,active,android,2024-12-11 11:22:00,,M,10s,19,cmp_003,google,sem24
usr_46a479815431,2024-12-24 03:13:00,2025-07-21 10:04:00,wgim@example.net,organic,monthly_basic,active,web,2025-04-02,,M,50s,52,cmp_002,referral,ref_buddy
usr_79effd130126,2025-02-02 21:34:00,2025-06-03 16:54:00,myeongja43@example.net,google_cpc,none,none,web,,,F,10s,19,cmp_001,facebook,spring24
usr_261695b661e3,2025-02-24 04:57:00,2025-07-16 10:05:00,gyeonghyigim@example.com,google_cpc,none,none,ios,,,F,30s,32,cmp_003,google,sem24
usr_730d2c7f68e2,2025-01-25 03:36:00,2025-07-21 13:27:00,ijungsu@example.net,google_cpc,annual_basic,active,android,2025-01-25 03:36:00,,M,30s,31,cmp_001,facebook,spring24
usr_44de913cc5a6,2024-12-07 15:32:00,2025-06-29 01:08:00,gyeongsu70@example.com,organic,monthly_basic,active,ios,2024-12-09 15:32:00,,F,60s,118,cmp_002,referral,ref_buddy
usr_1153e564e226,2025-02-28 08:33:00,2025-07-16 08:52:00,gyeongsugim@example.org,organic,annual_basic,active,android,2025-03-10 08:33:00,,F,30s,34,cmp_002,referral,ref_buddy
usr_40dc54428df8,2024-12-28 16:51:00,2025-07-13 03:34:00,gyu@example.net,google_cpc,none,none,android,,,M,40s,44,cmp_003,google,sem24
usr_fff15a4ea36a,2025-01-26 22:24:00,2025-07-21 00:40:00,lseo@example.com,direct,none,none,web,,,M,30s,34,cmp_003,google,sem24
usr_006e8dee4f71,2025-02-28 17:21:00,2025-07-21 09:48:00,minseoju@example.org,organic,annual_pro,active,android,2025-03-05 17:21:00,,F,30s,31,cmp_003,google,sem24
usr_81c9794eb348,2025-01-17 06:45:00,2025-07-05 21:50:00,jongsu74@example.net,direct,none,none,android,,,M,10s,12,cmp_001,facebook,spring24
usr_34277a1b62b0,2025-01-20 15:08:00,2025-07-03 10:42:00,sunogryu@example.com,direct,annual_basic,canceled,android,2025-01-28 15:08:00,2025-02-27 15:08:00,M,50s,53,cmp_003,google,sem24
usr_f577a22beeca,2024-12-27 18:42:00,2025-07-14 20:55:00,gimjiu@example.org,facebook_ads,annual_basic,active,android,2025-01-01 18:42:00,,F,50s,54,cmp_002,referral,ref_buddy
usr_94e22936e67a,2025-01-16 15:50:00,2025-07-03 05:37:00,gimyeongsig@example.com,direct,none,none,web,,,M,10s,13,cmp_002,referral,ref_buddy
usr_b6bbb433a89a,2025-02-14 06:09:00,2025-07-12 06:40:00,jihyeongim@example.org,facebook_ads,none,none,ios,,,M,10s,11,cmp_001,facebook,spring24
usr_24394ed02289,2025-01-11 16:00:00,2025-06-07 04:31:00,gweongyeongsu@example.org,referral,annual_pro,canceled,android,2025-01-13 16:00:00,2025-02-12 16:00:00,M,10s,18,cmp_001,facebook,spring24
usr_91f84a462297,2025-01-29 14:09:00,2025-06-06 04:46:00,boram83@example.com,organic,none,none,android,,,F,30s,36,cmp_002,referral,ref_buddy
usr_e0bcfd1bf8f3,2025-01-14 05:39:00,2025-06-03 09:57:00,seoyunjang@example.com,direct,none,none,web,,,M,10s,18,cmp_002,referral,ref_buddy
usr_a4fabfb25bb0,2025-02-07 02:17:00,2025-07-16 20:20:00,junyeong57@example.net,google_cpc,monthly_basic,active,android,2025-02-08 02:17:00,,M,20s,22,cmp_001,facebook,spring24
usr_84cc93e3d656,2025-01-02 12:48:00,2025-07-21 02:21:00,bagsangceol@example.net,direct,annual_pro,active,android,2025-01-10 12:48:00,,F,10s,11,cmp_002,referral,ref_buddy
usr_c8c8c2ca6a20,2025-01-06 08:33:00,2025-07-09 00:58:00,jungsuan@example.net,referral,monthly_pro,active,ios,2025-01-06 08:33:00,,F,10s,14,cmp_001,facebook,spring24
usr_4178be93db9f,2024-12-10 21:55:00,2025-07-03 10:57:00,ieungyeong@example.org,facebook_ads,monthly_basic,canceled,android,2024-12-18 21:55:00,2025-01-17 21:55:00,F,40s,49,cmp_002,referral,ref_buddy
usr_ef7db2785d39,2025-01-12 03:31:00,2025-07-20 00:30:00,jiweonsong@example.com,direct,annual_pro,active,android,2025-01-19 03:31:00,,M,50s,55,cmp_002,referral,ref_buddy
usr_7b2c81c7e0ef,2025-01-20 18:22:00,2025-07-19 13:32:00,doyun93@example.org,facebook_ads,annual_basic,active,android,2025-01-23 18:22:00,,F,30s,30,cmp_003,google,sem24
usr_163e56bdfdf1,2025-01-30 11:18:00,2025-07-18 01:19:00,xgim@example.net,google_cpc,monthly_pro,active,ios,2025-02-04 11:18:00,,F,50s,58,cmp_003,google,sem24
usr_bc5d71c14d70,2025-02-09 03:55:00,2025-06-27 16:56:00,ucoe@example.com,referral,none,none,android,,,M,40s,42,cmp_003,google,sem24
usr_80abe393563c,2024-12-16 17:45:00,2025-07-10 02:59:00,yeeuni@example.org,facebook_ads,none,none,ios,,,F,20s,22,cmp_002,referral,ref_buddy
usr_6acd96bda3d3,2025-01-23 16:11:00,2025-07-12 09:48:00,gimmijeong@example.org,google_cpc,none,none,web,,,F,20s,21,cmp_003,google,sem24
usr_192661d7cf6b,2024-12-14 21:47:00,2025-07-10 02:23:00,yeonghwancoe@example.org,direct,monthly_pro,active,web,2024-12-24 21:47:00,,M,40s,47,cmp_003,google,sem24
usr_730715ce717d,2025-01-06 00:51:00,2025-07-21 15:54:00,gwangsumun@example.com,referral,monthly_pro,active,web,2025-04-01,,F,40s,42,cmp_001,facebook,spring24
usr_7dd1efa03de9,2025-01-05 20:16:00,2025-07-11 05:46:00,mgim@example.net,facebook_ads,annual_pro,active,web,2025-01-13 20:16:00,,F,30s,38,cmp_001,facebook,spring24
usr_177ba2f38a28,2025-01-27 07:30:00,2025-07-21 07:52:00,jeongjabaeg@example.org,referral,monthly_pro,active,web,2025-02-01 07:30:00,,M,10s,18,cmp_003,google,sem24
usr_497c8418db26,2025-01-13 01:10:00,2025-07-18 02:17:00,byun@example.net,organic,none,none,ios,,,F,10s,10,cmp_002,referral,ref_buddy
usr_dc1623203352,2024-12-08 03:06:00,2025-07-20 03:48:00,egim@example.net,direct,monthly_pro,active,ios,2024-12-09 03:06:00,,F,10s,17,cmp_002,referral,ref_buddy
usr_97e58ba2b7fc,2025-02-11 04:15:00,2025-07-16 23:26:00,igweon@example.com,organic,none,none,ios,,,M,40s,43,cmp_001,facebook,spring24
usr_5eaaf21f6d77,2025-02-14 11:56:00,2025-06-19 02:39:00,yeweongim@example.org,referral,none,none,web,,,F,40s,43,cmp_003,google,sem24
usr_cf423e17f0d3,2025-02-06 05:31:00,2025-07-10 02:31:00,yeongjin13@example.org,direct,monthly_pro,active,web,2025-02-06 05:31:00,,M,30s,38,cmp_003,google,sem24
usr_75069906732b,2025-01-09 02:52:00,2025-06-25 02:31:00,jangdonghyeon@example.org,google_cpc,monthly_pro,canceled,web,2025-01-10 02:52:00,2025-02-09 02:52:00,M,60s,73,cmp_002,referral,ref_buddy
usr_1fa848e825ca,2025-02-07 10:35:00,2025-07-08 23:28:00,junseobag@example.net,direct,monthly_pro,active,web,2025-02-13 10:35:00,,M,40s,42,cmp_003,google,sem24
usr_b081b2ce02eb,2025-01-14 06:23:00,2025-07-11 16:28:00,oyeongjin@example.net,direct,annual_basic,active,android,2025-01-14 06:23:00,,M,30s,33,cmp_001,facebook,spring24
usr_d590dbfb8a5b,2025-02-09 23:14:00,2025-07-18 01:52:00,jieun61@example.com,google_cpc,none,none,web,,,F,20s,22,cmp_003,google,sem24
usr_d03f971818a9,2025-02-16 11:51:00,2025-07-18 08:22:00,hyeonjungim@example.net,referral,annual_basic,active,ios,2025-02-19 11:51:00,,M,10s,17,cmp_002,referral,ref_buddy
usr_7071518fd4e9,2025-02-23 16:03:00,2025-07-08 18:36:00,gan@example.org,direct,none,none,web,,,M,30s,32,cmp_003,google,sem24
usr_c971a769abae,2025-02-17 10:46:00,2025-07-17 11:15:00,yeonghyi55@example.org,facebook_ads,monthly_basic,active,android,2025-02-18 10:46:00,,F,20s,21,cmp_003,google,sem24
usr_44f907542ebc,2024-12-01 13:42:00,2025-07-20 08:05:00,gyeongsu84@example.net,google_cpc,monthly_pro,active,ios,2024-12-02 13:42:00,,M,30s,32,cmp_001,facebook,spring24
usr_f74c0c7e60b3,2025-02-12 10:27:00,2025-07-19 23:59:00,seonyeongyun@example.net,facebook_ads,annual_basic,active,ios,2025-02-17 10:27:00,,F,20s,25,cmp_001,facebook,spring24
usr_32b64b77f58c,2025-01-10 21:20:00,2025-07-17 18:40:00,hyeonjugo@example.org,google_cpc,monthly_basic,active,android,2025-04-02,,F,50s,59,cmp_003,google,sem24
usr_72e89bd869ff,2025-02-22 04:51:00,2025-07-19 15:55:00,ogim@example.net,facebook_ads,annual_basic,active,ios,2025-02-24 04:51:00,,F,30s,35,cmp_002,referral,ref_buddy
usr_37b63f88ce22,2024-12-30 18:50:00,2025-06-21 13:20:00,yson@example.com,google_cpc,none,none,android,,,M,10s,17,cmp_003,google,sem24
usr_dd4a0be50004,2025-01-03 23:40:00,2025-07-17 20:05:00,dohyeon28@example.org,referral,annual_pro,canceled,ios,2025-01-10 23:40:00,2025-02-09 23:40:00,F,30s,37,cmp_001,facebook,spring24
usr_980939eab42b,2025-02-27 05:57:00,2025-07-15 16:33:00,eunyeongim@example.com,google_cpc,annual_pro,active,android,2025-03-04 05:57:00,,F,60s,61,cmp_002,referral,ref_buddy
usr_29fd430af40e,2025-02-12 21:42:00,2025-07-13 07:24:00,yeongjini@example.org,facebook_ads,monthly_basic,canceled,android,2025-02-19 21:42:00,2025-03-21 21:42:00,M,10s,17,cmp_001,facebook,spring24
usr_4905873a5e6f,2025-02-16 22:19:00,2025-07-21 11:04:00,baegjuweon@example.com,organic,monthly_basic,active,ios,2025-02-19 22:19:00,,M,30s,35,cmp_002,referral,ref_buddy
usr_864a7c4c1b82,2025-01-03 04:14:00,2025-07-20 03:56:00,jiyeonggim@example.org,google_cpc,monthly_pro,active,web,2025-01-03 04:14:00,,F,10s,15,cmp_003,google,sem24
usr_0c066093978a,2024-12-24 10:35:00,2025-07-21 11:55:00,eunseogim@example.org,google_cpc,annual_basic,active,ios,2024-12-27 10:35:00,,M,40s,42,cmp_003,google,sem24
usr_36af174ef485,2024-12-20 02:18:00,2025-05-31 10:10:00,seungminhan@example.net,google_cpc,monthly_pro,canceled,ios,2024-12-23 02:18:00,2025-01-22 02:18:00,M,40s,40,cmp_001,facebook,spring24
usr_16a5ea0e3dcf,2025-01-18 08:48:00,2025-07-17 10:51:00,hyeonju90@example.com,facebook_ads,monthly_pro,active,web,2025-01-19 08:48:00,,M,60s,64,cmp_003,google,sem24
usr_8b0121b20ffb,2025-01-17 14:35:00,2025-07-20 21:18:00,iseoyun@example.net,referral,none,none,web,,,M,60s,60,cmp_002,referral,ref_buddy
usr_3d7a62fc9344,2025-02-25 07:29:00,2025-07-12 12:05:00,jinubae@example.net,organic,monthly_basic,active,web,2025-03-07 07:29:00,,M,60s,76,cmp_001,facebook,spring24
usr_141dce2a3503,2025-02-01 15:49:00,2025-02-01 15:49:00,gyeongsughong@example.com,organic,annual_basic,canceled,web,2025-02-05 15:49:00,2025-03-07 15:49:00,M,50s,53,cmp_003,google,sem24
usr_f1999559aa9f,2025-02-23 16:39:00,2025-07-20 15:28:00,bagsujin@example.org,direct,none,none,android,,,F,50s,52,cmp_002,referral,ref_buddy
usr_f1c45226532c,2025-02-06 04:26:00,2025-07-17 18:35:00,gwangsu86@example.com,facebook_ads,monthly_pro,active,android,2025-02-06 04:26:00,,M,20s,27,cmp_002,referral,ref_buddy
usr_7da86eb12453,2024-12-11 21:24:00,2025-07-14 07:53:00,minsu48@example.org,direct,none,none,web,,,M,60s,93,cmp_002,referral,ref_buddy
usr_6565f845e52a,2024-12-12 00:29:00,2025-07-11 02:56:00,iseonghun@example.org,direct,annual_pro,active,android,2024-12-17 00:29:00,,F,30s,39,cmp_002,referral,ref_buddy
usr_13856fbad110,2025-02-20 18:59:00,2025-07-20 06:41:00,areum91@example.org,referral,monthly_basic,active,ios,2025-02-26 18:59:00,,M,40s,44,cmp_001,facebook,spring24
usr_2b3c3966ba54,2025-01-06 03:41:00,2025-07-14 11:46:00,ucoe@example.com,google_cpc,none,none,ios,,,M,60s,90,cmp_003,google,sem24
usr_5c062ffcd669,2024-12-14 17:19:00,2025-07-12 08:52:00,sugjao@example.com,facebook_ads,annual_basic,active,web,2024-12-18 17:19:00,,M,50s,57,cmp_001,facebook,spring24
usr_4bfed2d2f849,2025-01-07 02:32:00,2025-05-22 05:30:00,hwanggeonu@example.com,organic,annual_pro,canceled,ios,2025-01-09 02:32:00,2025-02-08 02:32:00,F,20s,21,cmp_002,referral,ref_buddy
usr_ac67a64fae05,2024-12-15 12:41:00,2025-07-06 02:48:00,hyeonuim@example.com,google_cpc,none,none,ios,,,F,20s,24,cmp_002,referral,ref_buddy
usr_788e9ddfd374,2024-12-23 21:16:00,2025-07-16 14:27:00,ubag@example.org,facebook_ads,monthly_pro,active,ios,2025-01-01 21:16:00,,F,40s,40,cmp_001,facebook,spring24
usr_4eea5d939484,2025-02-20 12:33:00,2025-07-14 01:30:00,seongho02@example.net,direct,none,none,ios,,,F,50s,52,cmp_002,referral,ref_buddy
usr_ba2069ae5d73,2024-12-09 12:14:00,2025-07-03 03:03:00,ggim@example.net,organic,annual_pro,active,web,2024-12-14 12:14:00,,F,60s,95,cmp_002,referral,ref_buddy
